timestamp,block,protocol,supply_rate,borrow_rate,tvl_whype,utilization_pct,tvl_usd,hype_price_usd
2025-06-01T05:55:00+00:00,4646996,HyperFi,3.340469,4.612758,1540255.895113,90.519660,,
2025-06-01T05:55:00+00:00,4646996,HyperLend,3.276460,5.067928,4497726.095261,80.802132,,
2025-06-01T06:00:00+00:00,4650624,HyperFi,3.340469,4.612758,1540255.904902,90.519660,50909278.921162,33.052481
2025-06-01T06:00:00+00:00,4650624,HyperLend,3.276460,5.067928,4497726.127972,80.802132,148661007.064599,33.052481
2025-06-01T06:05:00+00:00,4650624,HyperFi,3.340469,4.612758,1540255.904902,90.519660,,
2025-06-01T06:05:00+00:00,4650624,HyperLend,3.276460,5.067928,4497726.127972,80.802132,,
2025-06-01T06:10:00+00:00,4650624,HyperFi,3.340469,4.612758,1540255.904902,90.519660,,
2025-06-01T06:10:00+00:00,4650624,HyperLend,3.276460,5.067928,4497726.127972,80.802132,,
2025-06-01T06:15:00+00:00,4650624,HyperFi,3.340469,4.612758,1540255.904902,90.519660,,
2025-06-01T06:15:00+00:00,4650624,HyperLend,3.276460,5.067928,4497726.127972,80.802132,,
2025-06-01T06:20:00+00:00,4650624,HyperFi,3.340469,4.612758,1540255.904902,90.519660,,
2025-06-01T06:20:00+00:00,4650624,HyperLend,3.276460,5.067928,4497726.127972,80.802132,,
2025-06-01T06:25:00+00:00,4650624,HyperFi,3.340469,4.612758,1540255.904902,90.519660,,
2025-06-01T06:25:00+00:00,4650624,HyperLend,3.276460,5.067928,4497726.127972,80.802132,,
2025-06-01T06:30:00+00:00,4650624,HyperFi,3.340469,4.612758,1540255.904902,90.519660,,
2025-06-01T06:30:00+00:00,4650624,HyperLend,3.276460,5.067928,4497726.127972,80.802132,,
2025-06-01T06:35:00+00:00,4650624,HyperFi,3.340469,4.612758,1540255.904902,90.519660,,
2025-06-01T06:35:00+00:00,4650624,HyperLend,3.276460,5.067928,4497726.127972,80.802132,,
2025-06-01T06:40:00+00:00,4650624,HyperFi,3.340469,4.612758,1540255.904902,90.519660,,
2025-06-01T06:40:00+00:00,4650624,HyperLend,3.276460,5.067928,4497726.127972,80.802132,,
2025-06-01T06:45:00+00:00,4650624,HyperFi,3.340469,4.612758,1540255.904902,90.519660,,
2025-06-01T06:45:00+00:00,4650624,HyperLend,3.276460,5.067928,4497726.127972,80.802132,,
2025-06-01T06:50:00+00:00,4650624,HyperFi,3.340469,4.612758,1540255.904902,90.519660,,
2025-06-01T06:50:00+00:00,4650624,HyperLend,3.276460,5.067928,4497726.127972,80.802132,,
2025-06-01T06:55:00+00:00,4650624,HyperFi,3.340469,4.612758,1540255.904902,90.519660,,
2025-06-01T06:55:00+00:00,4650624,HyperLend,3.276460,5.067928,4497726.127972,80.802132,,
2025-06-01T07:00:00+00:00,4654252,HyperFi,3.340469,4.612758,1540255.916323,90.519660,50343316.718130,32.685034
2025-06-01T07:00:00+00:00,4654252,HyperLend,3.276460,5.067928,4497726.160683,80.802132,147008331.679884,32.685034
2025-06-01T07:05:00+00:00,4654252,HyperFi,3.340469,4.612758,1540255.916323,90.519660,,
2025-06-01T07:05:00+00:00,4654252,HyperLend,3.276460,5.067928,4497726.160683,80.802132,,
2025-06-01T07:10:00+00:00,4654252,HyperFi,3.340469,4.612758,1540255.916323,90.519660,,
2025-06-01T07:10:00+00:00,4654252,HyperLend,3.276460,5.067928,4497726.160683,80.802132,,
2025-06-01T07:15:00+00:00,4654252,HyperFi,3.340469,4.612758,1540255.916323,90.519660,,
2025-06-01T07:15:00+00:00,4654252,HyperLend,3.276460,5.067928,4497726.160683,80.802132,,
2025-06-01T07:20:00+00:00,4654252,HyperFi,3.340469,4.612758,1540255.916323,90.519660,,
2025-06-01T07:20:00+00:00,4654252,HyperLend,3.276460,5.067928,4497726.160683,80.802132,,
2025-06-01T07:25:00+00:00,4654252,HyperFi,3.340469,4.612758,1540255.916323,90.519660,,
2025-06-01T07:25:00+00:00,4654252,HyperLend,3.276460,5.067928,4497726.160683,80.802132,,
2025-06-01T07:30:00+00:00,4654252,HyperFi,3.340469,4.612758,1540255.916323,90.519660,,
2025-06-01T07:30:00+00:00,4654252,HyperLend,3.276460,5.067928,4497726.160683,80.802132,,
2025-06-01T07:35:00+00:00,4654252,HyperFi,3.340469,4.612758,1540255.916323,90.519660,,
2025-06-01T07:35:00+00:00,4654252,HyperLend,3.276460,5.067928,4497726.160683,80.802132,,
